system:index,blue_p010,blue_p025,blue_p050,blue_p075,blue_p090,evi_p010,evi_p025,evi_p050,evi_p075,evi_p090,green_p010,green_p025,green_p050,green_p075,green_p090,latitude_209564535,lich_vol,longitude_209564535,nbr_p010,nbr_p025,nbr_p050,nbr_p075,nbr_p090,ndmi_p010,ndmi_p025,ndmi_p050,ndmi_p075,ndmi_p090,ndsi_p010,ndsi_p025,ndsi_p050,ndsi_p075,ndsi_p090,ndvi_p010,ndvi_p025,ndvi_p050,ndvi_p075,ndvi_p090,ndwi_p010,ndwi_p025,ndwi_p050,ndwi_p075,ndwi_p090,nir_p010,nir_p025,nir_p050,nir_p075,nir_p090,randSel,red_p010,red_p025,red_p050,red_p075,red_p090,swir1_p010,swir1_p025,swir1_p050,swir1_p075,swir1_p090,swir2_p010,swir2_p025,swir2_p050,swir2_p075,swir2_p090,topo_elev_m_30m,topo_slope_deg_30m,.geo
0000000000000000000e_0,537.0,596.6666666666666,648.2857142857143,696.0,941.0,1577.5049935829666,1737.5812198700485,2187.6688016050625,2372.443942272028,2697.8417266187053,658.0,757.1666666666666,791.0,886.5,1064.0,,94.56876386074075,,287.39386,824.17584,1274.4517,1693.4824,2238.2134,-1712.963,-1306.373,-976.29645,-754.4495,-129.91766,-5403.377,-5208.8613,-5036.131,-4643.5483,-3213.8533,2895.753,3313.468,3783.0674,4004.0242,4206.72,-4624.457,-4394.439,-4207.1006,-3631.0886,-3029.8066,1527.0,1735.3333333333333,1993.0,2170.0,2534.0,0.9739592043837584,727.0,837.0,872.2857142857143,946.3333333333334,1095.0,1932.0,2279.0,2457.0,2626.0,2838.0,1164.0,1462.75,1589.0,1667.6,1877.0,963.43866,12.067042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.7767095233099,67.37782347503527]}"
00000000000000000141_0,735.7142857142857,821.0714285714286,957.6666666666666,1166.75,1598.0,1354.5156525811446,1818.4769496734289,2209.006391898389,2707.339449745431,3255.9397495110893,1076.8,1076.8,1214.1875,1467.3,1763.0,,0.95,,1504.0,1909.939,2352.262,3057.478,3456.111,9.91624,225.40096,547.1856,1140.1775,1564.2344,-3039.957,-2849.6184,-2617.6116,-2156.0,-908.5223,1627.0013,2401.875,3044.773,3550.1836,3911.8457,-3761.5005,-3536.04,-3126.4287,-2537.605,-1713.9869,2141.1428571428573,2206.4444444444443,2343.0,2687.0,2909.6666666666665,0.0410257357613254,1087.357142857143,1087.357142857143,1227.1875,1473.1,1708.5,1767.0,1964.3333333333333,2102.8571428571427,2282.0,2470.6666666666665,1235.0,1371.0,1519.6666666666667,1581.8333333333333,1820.0,968.81586,27.395687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.50881818273993,67.77371102074675]}"
00000000000000000144_0,356.42857142857144,443.6470588235294,579.2666666666667,836.5714285714286,1324.75,2121.2806878606184,2790.460391379005,3492.779823907696,4064.0798772150106,4832.507214156132,585.1176470588235,585.1176470588235,689.5882352941177,945.8,1303.0,,22.763978718,,2564.4001,3599.7217,4467.426,4785.353,5227.325,98.26693,577.53253,1144.1046,1588.4696,2129.6296,-5729.619,-5407.0366,-4876.7993,-3507.4915,-1891.2084,3548.8867,4328.3506,5377.3945,6173.792,6555.07,-6524.6787,-6208.9795,-5505.273,-4529.789,-3298.1467,1912.5,2478.5,2701.25,2968.75,3239.0,0.05137981210388365,594.0,706.8260869565217,706.8260869565217,964.9090909090909,1358.5,1471.0,1999.3333333333333,2253.5714285714284,2458.0,2613.5,719.0,992.6875,1084.3809523809523,1289.3333333333333,1495.5,727.44006,4.8889494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.5311862333145,67.78449080415618]}"
00000000000000000093_0,316.8636363636364,316.8636363636364,316.8636363636364,559.0,957.0,2468.828531579062,3244.474968906897,4254.925239217983,4643.317185677828,4966.506797732767,427.6666666666667,473.3478260869565,537.9285714285714,678.0,994.6666666666666,,28.475,,2796.0715,4005.102,5241.1465,5658.8687,5993.3647,-28.387096,1133.3955,1782.189,2122.9255,2374.8506,-6159.518,-6000.6294,-5672.9624,-4760.9116,-3069.2388,3884.506,5538.1704,6935.0073,7389.6064,7627.8096,-7226.0933,-7011.557,-6548.8315,-5722.0444,-4202.7114,1998.5,2316.0,2608.2,2856.0,3149.0,0.17310823347462856,353.42105263157896,439.32142857142856,439.32142857142856,690.1111111111111,1107.5,1617.3333333333333,1714.1666666666667,1873.0,2035.25,2282.0,694.3333333333334,748.0,824.6666666666666,972.0,1371.0,113.32831,0.80776876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-162.44284690073934,68.01787311497043]}"
000000000000000000a4_0,382.5,413.0,499.0,555.0,803.0,2690.0109602735133,3174.5731983683336,3735.5006919264006,4111.100129091394,4430.244703027988,600.0,626.0,689.5,761.0,972.0,,104.10000000000001,,2759.2449,3182.9602,3836.151,4216.2495,4414.607,-171.07318,125.9542,628.9604,816.42316,1168.2302,-6026.542,-5848.5127,-5580.7144,-5204.587,-4396.4673,4476.424,5032.975,5787.2725,6287.3237,6479.401,-6407.018,-6284.666,-5941.9673,-5365.6157,-4934.7773,2345.0,2524.0,2762.5,2934.0,3109.5,0.8078933802149101,611.0,659.0,749.5,868.3333333333334,992.0,2255.0,2373.3333333333335,2487.0,2582.0,2764.0,1103.0,1179.6,1259.6666666666667,1343.0,1424.0,676.15314,2.8219676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.84815303408854,68.01787311497043]}"
0000000000000000007c_0,537.0,582.4,661.0,824.0,1139.0,1736.6805432908627,2197.0143362658855,2661.387293248332,3144.1339689637434,3440.7912121097734,778.4,808.4,921.5,1015.0,1284.0,,35.4,,1055.6348,1299.0708,1715.9763,2211.694,2669.4329,-1018.4502,-813.0099,-488.2647,-77.74728,143.1991,-5473.2773,-5268.0537,-4942.4795,-4475.5244,-3002.1602,2450.259,3512.1401,4242.266,4807.678,5142.5146,-5231.9146,-4909.765,-4492.469,-3966.0222,-2604.2727,2136.0,2263.0,2407.6,2552.0,2841.6666666666665,0.14493764678667143,794.5,872.0,963.6666666666666,1091.0,1366.0,2295.0,2503.3333333333335,2666.5,2795.0,2950.6666666666665,1497.0,1590.0,1682.6666666666667,1770.0,1896.0,853.5766,27.039444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.60776386405814,68.58947113025569]}"
0000000000000000016d_0,207.4,249.3,295.125,422.0,575.5,3289.279209439741,4718.1875946384625,5571.037974859471,6031.309262633398,6672.859319258521,362.0,406.0,453.1,549.2857142857143,677.3333333333334,,0.4807760677,,5031.498,5833.165,6326.9507,6540.357,6766.8013,1545.5577,2207.1616,2795.3784,3092.0728,3288.8054,-6546.5947,-6350.22,-6055.7974,-5622.3125,-4478.2124,5847.602,7531.8257,8107.9565,8459.002,8753.012,-7962.0,-7829.895,-7470.1455,-7094.45,-5312.8345,2086.5,2811.3333333333335,3225.25,3557.0,3870.5,0.9566579658020573,232.8,264.75,350.375,404.6,632.5,1453.0,1753.3333333333333,1876.3333333333333,2019.0,2244.5,580.3333333333334,697.0,742.75,807.1666666666666,983.6666666666666,196.9301,9.954194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.3912653063035,67.40046102019508]}"
00000000000000000151_0,934.0,972.0,1059.5,1118.0,1496.0,410.4016851892203,649.3506493506494,787.0624103120215,898.2252806954002,960.4013617631249,1208.0,1305.0,1382.5,1473.0,1677.0,,23.52,,-667.291,-533.2394,-412.8012,-180.5215,749.8341,-1508.32,-1368.1306,-1237.5192,-1001.75745,-444.34265,-3236.9077,-3084.5173,-2922.5059,-2640.0808,-1960.6903,661.0771,1036.8865,1222.945,1343.1183,1438.0265,-1925.8872,-1853.6122,-1731.9724,-1494.6727,-1068.1318,1683.0,1877.0,1969.0,2083.0,2333.0,0.8512950014308597,1374.0,1469.0,1543.0,1630.0,1764.0,2132.0,2369.0,2499.5,2705.0,2788.0,1838.0,2003.0,2111.0,2255.0,2309.0,682.0561,10.068072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-161.57696079837655,67.52469802398882]}"
00000000000000000166_0,475.0,517.6666666666666,571.0,622.0,820.0,3509.3072932560276,4401.910190248787,5334.268680043676,5745.9065231636405,6150.62900388356,769.0,803.5,867.6,937.0,1005.0,,37.133710808,,2263.6633,3173.1501,3709.122,4105.8457,4336.7026,-479.14404,335.12866,805.5079,1234.1531,1361.8832,-6289.6104,-6130.738,-5979.83,-5753.9053,-5166.348,4791.6665,5905.3965,6511.916,6924.949,7164.7817,-6827.545,-6646.638,-6358.0454,-6088.2446,-4888.458,3070.0,3620.5,4017.5,4251.5,4418.0,0.3099762518085659,692.0,730.5,817.75,1003.3333333333334,1262.5,3111.0,3272.5,3380.6666666666665,3686.5,3870.0,1659.0,1754.5,1852.0,2012.0,2162.5,657.5166,27.667053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.10155862717494,67.43926824046905]}"
00000000000000000148_0,593.0,666.5,759.5,852.5,956.0,656.2756357670221,910.3258101304315,1160.2084324834175,1307.1478724480876,1435.2920677788911,607.0,736.5,878.5,964.0,1044.0,,81.44999999999999,,-587.53357,-459.09293,-312.85614,71.9384,1423.7996,-1892.5402,-1726.8024,-1544.4434,-1278.7881,-395.13678,-4237.677,-4058.4358,-3907.6833,-3567.2654,-1927.6577,1469.4408,1765.6721,2194.955,2392.863,2624.4524,-3012.6184,-2658.9666,-2413.8616,-2092.3953,-1373.8019,949.0,1210.5,1437.5,1609.5,1690.0,0.6725990251887238,662.0,774.5,926.0,1011.5,1136.0,1364.0,1531.5,1934.5,2228.5,2478.0,1025.0,1158.0,1514.0,1766.5,1908.0,762.69495,20.438492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.123562777354,67.73059188710901]}"
0000000000000000012a_0,337.0,374.0,448.5,540.0,829.0,2406.8980110029624,3130.443693001333,4298.249206718188,4716.297932432923,5253.772805766199,568.0,605.0,657.0,721.0,873.0,,12.515216742857143,,1961.0854,3180.2402,4349.2983,4957.5347,5275.517,-811.0317,96.697685,1055.9535,1446.3452,1841.9719,-6219.7803,-6091.954,-5791.341,-5438.714,-4939.9077,3898.4148,4876.4316,5989.353,6941.0513,7245.0264,-6863.2217,-6749.803,-6363.7866,-5683.646,-5185.578,2249.0,2706.0,2961.0,3190.0,3425.0,0.583850034676581,481.0,576.0,726.0,884.0,980.0,2154.0,2293.0,2489.0,2705.0,2899.0,1000.0,1041.0,1188.0,1351.0,1598.0,970.77637,5.7798705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-153.29808713993103,67.89336661659146]}"
00000000000000000090_0,441.0,490.0,577.0,724.0,972.0,1464.2633719111666,1617.933723196881,2073.0769230769233,2401.001365498407,2667.512885606585,625.0,689.0,764.0,913.0,1129.0,,1.432216244765625,,543.40625,892.173,1112.8947,1782.1782,2833.837,-1530.2314,-1399.1637,-1074.3062,-494.53824,-45.098503,-5829.1816,-5498.4585,-5197.497,-4690.7817,-3779.1602,2350.573,3026.3157,3738.35,4181.9224,4743.1304,-5089.141,-4799.107,-4450.5977,-3722.929,-3020.7715,1702.0,1883.0,1995.0,2161.0,2393.0,0.26207951771312554,719.0,805.0,890.0,1060.0,1252.0,2008.0,2220.0,2518.0,2652.0,2753.0,1186.0,1416.0,1546.0,1674.0,1761.0,1340.3807,5.194592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-154.53910970494215,68.33129531759974]}"
0000000000000000008f_0,660.0,691.0,821.0,985.0,1349.0,1917.5455417066157,2704.0644944575074,3325.3540793935767,4029.6627955785643,4338.062875084456,910.0,962.0,1054.0,1228.0,1489.0,,0.788288288445946,,419.45062,936.2587,1666.3542,2322.8699,2753.4775,-1414.5894,-1105.8452,-383.8647,156.29523,545.4545,-5676.047,-5489.642,-5320.871,-4646.81,-3369.883,2185.767,3802.817,4322.9165,4939.1606,5522.388,-5540.1265,-5165.1123,-4812.157,-4251.242,-2910.6487,2717.0,2807.0,3012.0,3326.0,3669.0,0.1993542220142661,900.0,1066.0,1182.0,1378.0,1691.0,2650.0,3192.0,3481.0,3687.0,4033.0,1550.0,2047.0,2223.0,2513.0,2717.0,1101.9752,28.162655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-154.60998678085917,68.33830217681587]}"
00000000000000000087_0,317.37931034482756,317.37931034482756,439.3157894736842,574.1,723.2222222222222,2714.8703956343793,3482.928546286519,4185.6841512904075,4812.121673582823,5238.915518274416,471.375,573.9375,573.9375,698.3333333333334,984.25,,4.353333333,,3291.9255,4162.971,5126.4736,5493.192,5742.594,221.61298,716.9222,1637.7377,2103.9495,2285.172,-6178.167,-5915.267,-5702.13,-4953.4775,-3674.675,4242.5034,5594.2837,6547.7583,7159.6245,7347.842,-7164.923,-6903.535,-6472.978,-5669.5156,-4680.6206,2070.0,2614.3333333333335,2887.230769230769,3127.25,3267.222222222222,0.28896541735507864,457.7391304347826,457.7391304347826,579.0869565217391,704.7,938.3333333333334,1907.0,2065.6,2133.375,2249.5,2511.5,843.3333333333334,877.375,970.8333333333334,1066.8,1304.6666666666667,301.57614,5.185058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-161.26596404701436,68.25610632831894]}"
00000000000000000082_0,980.4545454545455,1089.2592592592594,1148.9825708061003,1315.1666666666667,1803.0,873.1813185827676,988.291207366971,1050.917429566111,1180.168282791303,1294.8744651377979,1196.0,1259.875,1326.1666666666667,1521.6,2023.0,,14.55,,-3374.9426,-3216.4329,-3039.147,-2854.2622,-1474.8987,-3691.9675,-3631.7092,-3502.4949,-3321.4287,-2207.496,-5563.043,-5332.705,-5135.645,-4875.39,-3241.638,796.7033,1300.3748,1485.8297,1611.0208,1775.616,-2357.958,-2198.615,-2019.4583,-1753.189,-780.42957,1864.0,1971.0833333333333,1997.4,2187.0,2734.0,0.4418478396771065,1361.0714285714287,1473.9655172413793,1473.9655172413793,1589.2857142857142,1985.6666666666667,3920.0,4106.857142857143,4201.375,4363.0,4689.0,3536.6666666666665,3666.5,3851.5,3987.75,4233.0,738.243,11.842732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-161.68907054583465,68.42993033579606]}"
00000000000000000007_0,347.0,387.6,452.75,550.0,732.5,2673.159806412943,3130.279769936484,3563.730497761379,3890.677799937626,4018.1488720566595,579.3333333333334,619.6666666666666,685.25,745.5,875.0,,0.5096147634,,2709.2761,3603.399,4041.347,4364.1904,4623.1626,-358.73682,358.7633,625.0386,901.8142,1304.6947,-5966.959,-5842.823,-5585.226,-5160.4155,-4627.881,4399.398,5129.9453,5622.067,6159.7266,6314.391,-6414.9395,-6222.092,-5913.6562,-5521.608,-5105.769,2327.0,2458.75,2659.0,2836.3333333333335,3034.5,0.5903052739595589,605.0,662.4166666666667,731.4285714285714,851.6666666666666,939.0,2089.5,2232.5,2390.3333333333335,2525.8333333333335,2699.0,959.0,1046.75,1173.0,1276.4,1433.0,33.32229,0.89469725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.56859274338868,67.29508863736787]}"
0000000000000000009e_0,241.66666666666666,276.15384615384613,305.875,431.3333333333333,675.0,2064.960206496021,2796.2660638787725,3368.3097311669617,3625.827494943048,3985.9441926227805,371.5,397.61538461538464,463.0,528.0,763.5,,19.94375,,2645.2544,4207.526,4888.534,5497.216,5805.569,-45.122204,985.56494,1608.6267,1997.3708,2345.8684,-5944.242,-5639.7256,-5326.3096,-4242.3228,-2737.3418,4368.231,5446.154,6485.818,7123.901,7308.5493,-6871.5967,-6541.8896,-6095.053,-5290.0127,-3424.218,1596.0,1867.5,1997.0,2158.5,2398.0,0.6867391258215593,302.5882352941176,347.15,414.94117647058823,541.625,751.6666666666666,1200.0,1327.75,1486.3333333333333,1651.3333333333333,1809.0,530.4,596.5714285714286,723.7777777777778,818.2857142857143,1016.5,70.44439,0.7274389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-162.3649629656062,67.93459928813256]}"
0000000000000000009c_0,289.5,341.7142857142857,419.2857142857143,549.0,803.0,1649.6361374005505,2476.863402624497,3065.1035959743012,3369.1584172888292,3698.0705718755435,456.0,502.5,583.5,742.8333333333334,888.0,,18.8,,1931.9409,2450.4353,2989.481,3886.905,4112.6367,-1063.15,-519.99536,-115.54458,643.52856,1012.6267,-6447.7793,-6261.9067,-5810.427,-4874.826,-3722.4792,3758.0583,4734.054,5300.4624,5940.828,6241.7666,-6384.8267,-6069.5835,-5716.6084,-4832.7217,-4163.4243,1805.0,1986.6666666666667,2165.0,2411.0,2684.0,0.9378013283123429,490.0,566.5,655.0,807.0,911.0,1844.0,1958.6666666666667,2306.0,2471.5,2605.0,884.5,1029.75,1223.6666666666667,1336.0,1448.5,84.950874,0.39936808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-162.35957307390146,67.98957618352067]}"
000000000000000000ae_0,294.3333333333333,343.14285714285717,419.5,520.0,679.5,2413.715738697977,2882.275860451712,3574.914171454283,4367.19411657687,4885.49070285017,523.0,583.0,633.25,739.5,892.0,,0.4043333333,,2663.348,3852.8506,4602.6895,5105.961,5292.2593,-137.65793,827.8818,1307.8666,1749.057,2062.032,-5767.2563,-5612.9653,-5372.219,-5005.182,-4462.9897,4123.6836,4964.778,5943.5024,6717.9805,7000.7,-6772.557,-6455.3457,-6171.0137,-5642.195,-4938.3086,2181.0,2391.0,2711.25,2978.0,3323.0,0.9856020572235107,524.0,579.6666666666666,676.4285714285714,821.3333333333334,979.0,1889.0,1970.6,2076.0,2211.0,2496.0,856.0,922.0,1004.5,1145.0,1330.0,651.47906,5.48775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.69130718548126,67.97205903548034]}"
00000000000000000147_0,334.7142857142857,334.7142857142857,448.17391304347825,590.1538461538462,816.5,2138.0757648099316,2978.835266314167,4119.503700478886,5615.468192082786,5860.57467427717,525.1111111111111,591.7142857142857,680.75,822.125,988.0,,10.56,,1965.0067,2881.0227,4144.114,5947.0137,6407.6523,-489.02713,27.693213,1010.45135,2610.066,3117.0945,-5742.097,-5515.4717,-5266.086,-4739.823,-3597.8218,3509.9338,4638.533,5955.126,7607.1885,8162.2607,-7282.956,-6958.169,-5914.1895,-5069.949,-4015.5154,2126.2,2399.0,2852.0,3438.4,3690.6666666666665,0.8711842436091156,347.3,440.70588235294116,687.4444444444445,837.4444444444445,1031.0,1847.0,1936.625,2120.3333333333335,2423.0,2769.0,786.0,855.2857142857143,1072.0,1320.0,1556.0,436.55762,3.8785517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.7071129601999,67.67238105669807]}"
000000000000000000a7_0,483.5,537.5,661.5,897.5,1659.0,191.28123035979405,557.6971443149366,789.9399822340454,980.9431248998561,1126.8527116168157,491.5,608.5,725.0,1005.5,1752.5,,50.93622866165413,,-644.6392,-109.89932,405.45593,1676.9603,3303.4062,-2128.0154,-1705.0292,-1023.7875,242.07785,1114.0071,-4502.3516,-3864.3914,-2693.9197,-1184.4108,422.85532,279.93796,1363.6296,1972.4628,2247.4324,2388.873,-2721.439,-2380.45,-1981.2208,-1265.5051,-530.564,689.0,963.0,1178.5,1394.5,2046.5,0.9066745319260193,512.0,675.0,771.0,972.0,1808.0,615.0,1211.5,1485.5,1772.0,2165.5,372.5,950.0,1118.5,1311.5,1644.0,1142.0245,26.391481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.41584255083356,68.06368719446053]}"
00000000000000000122_0,380.2,407.3333333333333,473.6,550.0,849.0,969.2079193538688,1204.979285298613,1466.3205310248973,1688.435807582032,2217.3287402433175,441.6,489.7,535.875,653.5,870.3333333333334,,13.2975,,48.623276,624.94507,976.69257,1670.1245,2967.8667,-1723.0402,-1281.4731,-972.2976,-321.62662,633.2508,-5000.0,-4820.7983,-4449.0205,-3814.0981,-2719.334,2708.6008,3223.956,3765.2253,4132.6743,4406.671,-4295.858,-3885.606,-3536.8474,-3091.3,-2630.231,872.6,1019.3333333333334,1159.4,1341.0,1797.0,0.714465027267085,429.0,472.7,519.6,612.5,795.25,1036.5,1249.0,1465.5,1575.3333333333333,1698.0,680.3333333333334,822.2,1019.0,1061.0,1140.6666666666667,516.4314,25.472073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-161.7666849863826,67.72412401706335]}"
00000000000000000014_0,297.1666666666667,310.9,374.875,529.0,787.0,2169.4996218303413,3514.097668158257,4763.158158573537,5425.249189600001,5675.5460145576835,471.6,501.1666666666667,540.7833333333333,645.0,960.0,,10.56,,2382.7874,4319.4,5979.3213,6418.596,6577.0938,-417.29514,1226.8907,2510.0332,2897.9592,3183.6921,-5842.1045,-5722.223,-5335.3364,-4733.848,-3714.9187,3846.9326,5615.697,7273.2505,7773.402,8100.2383,-7367.175,-7153.587,-6728.0186,-5784.3535,-4305.553,1943.5,2554.0,2929.5,3205.3333333333335,3372.0,0.6789129881580326,329.6,361.8,441.0,645.0,1052.5,1574.0,1685.5,1820.0833333333335,2005.0,2274.75,613.6666666666666,678.3333333333334,758.0,970.6666666666666,1255.5,70.21207,2.7206695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-162.07363931896623,67.05011805938847]}"
00000000000000000136_0,470.54285714285714,470.54285714285714,560.6756756756756,694.8095238095239,1129.0,1498.4207089314682,2013.7011100339084,2466.856867563227,2970.3448793526923,3225.496485407998,593.578947368421,683.9215686274509,683.9215686274509,807.375,1214.5,,27.3,,991.29144,1870.7941,2675.8586,3189.0679,3539.0037,-1497.7014,-813.49207,-244.77914,300.49973,715.85785,-5338.436,-5209.577,-5024.8022,-4570.6514,-3185.7686,2922.5137,3484.9907,4405.047,5016.7256,5418.102,-5417.3833,-5036.8906,-4640.0,-3862.808,-3249.0828,1457.0,1732.3076923076924,2001.4166666666667,2236.8,2514.75,0.19323530132269995,710.6206896551724,710.6206896551724,710.6206896551724,820.2272727272727,1201.5,1871.0,2032.75,2114.25,2300.3333333333335,2488.5,981.3333333333334,1098.0,1192.8333333333333,1324.0,1459.0,477.74335,6.7974787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.50031620751375,67.77775343952528]}"
0000000000000000015a_0,439.3333333333333,472.75,542.625,734.0,965.0,2839.5295902883154,3365.856963783582,4322.840770051762,4628.560720618407,4980.075790313427,649.0,697.1666666666666,741.4545454545455,932.0,1194.0,,0.3633333333,,1679.6075,2912.088,3586.4053,4022.574,4268.1,-997.66315,-28.0014,476.51315,819.1055,1177.1992,-6130.4517,-6027.769,-5809.848,-5342.3286,-4862.94,3930.3748,5001.407,5996.537,6445.604,6605.877,-6581.561,-6381.5063,-6062.7056,-5567.5674,-4218.922,2650.0,2852.0,3113.6,3362.0,3561.5,0.03945737529358817,660.6,696.3,760.0,950.5,1239.0,2645.3333333333335,2745.5714285714284,2862.7,3080.6666666666665,3417.0,1323.0,1370.8,1479.0,1631.0,2027.5,480.0281,15.833482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.00292360897862,67.52388954023311]}"
00000000000000000015_0,274.0,308.0,376.5,495.0,668.0,4712.196927632797,5778.700573276496,7252.465866693161,7906.864384732597,8466.426240769362,476.0,529.0,586.0,715.0,1092.0,,2.675,,4198.258,5288.303,6356.6553,6625.8555,6860.57,1062.428,1983.4963,2867.8599,3235.2942,3422.1873,-6695.3643,-6516.2573,-6154.6406,-5646.9233,-4393.973,6219.293,7522.124,8183.012,8604.741,8806.033,-8150.9287,-7961.4863,-7532.7144,-6930.4194,-5844.749,3015.0,3712.0,4588.5,4876.0,5294.0,0.21059527898192476,316.0,347.0,450.5,538.0,846.0,2328.0,2478.0,2582.0,2704.0,2877.0,897.0,954.0,1046.0,1203.0,1454.0,585.85925,26.892675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-154.51189075183333,67.2201691426723]}"
